timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1755810966935,3119,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,3119,0,2
1755810970054,2596,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2596,0,0
1755810972651,2660,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2660,0,0
1755810975311,2667,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2666,0,0
1755810977978,2964,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2964,0,0
1755810980942,2859,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2859,0,0
1755810983802,2647,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2647,0,0
1755810986449,3087,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,3087,0,0
1755810989536,2772,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2772,0,0
1755810992308,2769,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2769,0,0
1755810995077,2830,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2830,0,0
1755810997908,2838,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2838,0,0
1755811000746,2901,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2901,0,0
1755811003647,2913,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2913,0,0
1755811006561,2752,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2752,0,0
1755811009313,2771,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2771,0,0
