timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1755808811884,2764,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2764,0,1
1755808814649,2781,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2781,0,0
1755808817430,2943,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2943,0,0
1755808820373,3883,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,3883,0,0
1755808824258,2767,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2767,0,0
1755808827024,3069,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,3069,0,0
1755808830094,2805,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2805,0,0
1755808832900,2993,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2993,0,0
1755808835894,2700,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2700,0,0
1755808838594,2803,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2802,0,0
1755808841398,2854,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2853,0,0
1755808844252,3073,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,3073,0,0
1755808847325,2823,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2823,0,0
1755808850149,2813,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2813,0,0
1755808852962,2771,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2771,0,0
1755808855734,2994,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2994,0,0
1755808858729,2985,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2985,0,0
1755808861714,3371,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,3371,0,0
1755808865085,2692,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2691,0,0
1755808867777,3089,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,3088,0,0
1755808870866,2738,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2738,0,0
1755808873604,3741,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,3741,0,2
1755808877346,2617,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2617,0,0
1755808879964,2917,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2917,0,0
1755808882882,2968,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2968,0,0
1755808885850,3705,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,3705,0,0
1755808889555,3929,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,3929,0,0
1755808893484,2708,REST Request,201,,REST Request 1-1,text,true,,422,722,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2708,0,0
