timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1755812516637,2892,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2892,0,3
1755812519529,3030,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,3030,0,0
1755812522560,3025,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,3025,0,0
1755812525585,2858,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2858,0,0
1755812528443,2907,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2907,0,0
1755812531350,2713,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2713,0,0
1755812534063,2729,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2729,0,0
1755812536792,2757,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2756,0,0
1755812539549,2901,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2900,0,0
1755812542450,2741,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2741,0,0
1755812545191,2630,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2630,0,0
1755812547821,2963,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2963,0,0
1755812550784,2962,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2962,0,0
1755812553746,2674,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2674,0,0
1755812556420,2827,REST Request,201,,REST Request 1-1,text,true,,423,2019,1,1,http://localhost:8081/auth-rest-application/v1/createUser,2827,0,0
